PONTUAL FARMACEUTICA
CONTROLADORA : PONTUAL FARMACÊUTICA NR2006
Resumo de vendas por cliente
01 Abril 2024 - 11 Fevereiro 2026


Cliente ,CNPJ/CPF ,Vendas ,Representante de vendas ,Parceiro ,UF 
CJ3231 HOSPITAL UNIMED SAO CARLOS  - UNIDADE II - SP,45359213001548,"R$5.534.238,74",ANA CAROLINE DA SILVA XAVIER,21 LUCAS GUILHERME ZANCANELLA BERALDO,SP
CJ3234 UNIMED ALFENAS - MG,42946061000196,"R$240.234,25",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,MG
CJ324 HOSPITAL CLIOM - MACEIO - AL,05612725000154,"R$593.804,02",ADRIANA PIRES DE ARAUJO,20 MEDIC HOSPITALAR,AL
CJ3249 HOSP CANCER INFANTO-JUVENIL LUIZ INACIO LULA DA SILVA  - BARRETOS - SP,49150352001518,"R$4.650,00",ANA CAROLINE DA SILVA XAVIER,21 LUCAS GUILHERME ZANCANELLA BERALDO,SP
CJ3264 NOVO HOSPITAL ROD UNIMED SALTO ITU - SP,58837188001189,"R$914.573,70",ANA CAROLINE DA SILVA XAVIER,21 LUCAS GUILHERME ZANCANELLA BERALDO,SP
CJ328 HOSP ONCOLOGIA DR JORGE SAADE - PALMAS - TO,06134926000156,"R$12.626,02",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,TO
CJ329 CASEMBRAPA - BRASILIA - DF,08097092000181,"R$735.867,63",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,DF
CJ3290 HOSPITAL UNIMED REGIONAL JAU - SP,02322043000542,"R$2.622.953,62",Vanusa Garcia Da Silva,14 ANDRÉ- AVOC CONSULTORIA,SP
CJ3297 SERVICO DE QUIMIOTERAPIA UNIMED DE JABOTICABAL - SP,72783970001002,"R$1.091.061,94",Vanusa Garcia Da Silva,14 ANDRÉ- AVOC CONSULTORIA,SP
CJ330 HOSPITAL - HSM DIAGNOSIS - BELEM - PA,63879381000140,"R$298.388,83",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,PA
CJ3311 DF TRANSPORTES - BRASILIA - DF,11028793000173,"R$832.828,14",,,DF
CJ3332 UNIMED DE LORENA - SP,48717516001150,"R$614.147,52",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ337 HEMOLABOR - GOIANIA - GO,00418954000119,"R$8.075.410,82",MARIA EDUARDA  SOUZA FARIAS,10 WENDEL- VILARINHO REPRESENTAÇÕES LTDA,GO
CJ3396 ONCOLIVE - RIO VERDE  - GO,17299312000221,"R$424.020,66",MARIA EDUARDA  SOUZA FARIAS,10 WENDEL- VILARINHO REPRESENTAÇÕES LTDA,GO
CJ3397 ONCOMED BH  - BELO HORIZONTE - MG,00132229000180,"R$8.020.123,97",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,MG
CJ340 HOSPITAL DAHER LAGO SUL - BRASILIA - DF,00382069000127,"R$1.228.420,91",MARIA EDUARDA  SOUZA FARIAS,10 WENDEL- VILARINHO REPRESENTAÇÕES LTDA,DF
CJ3410 UNIMED ALEM PARAIBA - MG,71086698000158,"R$3.798,08",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,MG
CJ342 HOSPITAL NOSSA SENHORA DAS GRACAS - CURITIBA - PR,76562198000169,"R$1.078.285,05",Leticia N da Silva,12 VINICIUS- CAMPOS GESTÃO E CONSULTORIA,PR
CJ3423 INCOP INSTITUTO DO CANCER OESTE PAULISTA - PRESIDENTE PRUDENTE  - SP,04766458000107,"R$684.022,16",Vanusa Garcia Da Silva,14 ANDRÉ- AVOC CONSULTORIA,SP
CJ3427 ALBERT SABIN HOSPITAL E MATERNIDADE - ATIBAIA  - SP,04275687000129,"R$162.452,00",ANA CAROLINE DA SILVA XAVIER,21 LUCAS GUILHERME ZANCANELLA BERALDO,SP
CJ343 HOSPITAL PORTO DIAS - BELEM - PA,84154608000160,"R$7.347,46",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,PA
CJ3435 HOSPITAL UNIMED DE RIO CLARO - SP,44663631000590,"R$1.807.201,28",ANA CAROLINE DA SILVA XAVIER,21 LUCAS GUILHERME ZANCANELLA BERALDO,SP
CJ3455 HOSPITAL BOM SAMARITANO DE MARINGA - PR,23876304000112,"R$9.599,62",Leticia N da Silva,12 VINICIUS- CAMPOS GESTÃO E CONSULTORIA,PR
CJ3456 VITORIA APART HOSPITAL S/A MATRIZ - SERRA - ES,02209094000139,"R$24.523,45",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,ES
CJ3469 ICS INSTITUTO CURITIBA DE SAUDE - CURITIBA - PR,03518900000113,"R$1.364.106,47",Leticia N da Silva,12 VINICIUS- CAMPOS GESTÃO E CONSULTORIA,PR
CJ3470 ONCO CLINICAS - SOROCABA - SP,60112299000106,"R$4.770.821,56",ANA CAROLINE DA SILVA XAVIER,21 LUCAS GUILHERME ZANCANELLA BERALDO,SP
CJ3476 UNIMED DE MONTE ALTO  - SP,67577171000400,"R$37.084,91",Vanusa Garcia Da Silva,14 ANDRÉ- AVOC CONSULTORIA,SP
CJ348 IMO - INSTITUTO DE MASTOLOGIA E ONCOLOGIA - GOIANIA - GO,01663814000179,"R$3.274.254,48",MARIA EDUARDA  SOUZA FARIAS,10 WENDEL- VILARINHO REPRESENTAÇÕES LTDA,GO
CJ3483 UNIMED ITATIBA - SP,06091170000296,"R$280.479,61",ANA CAROLINE DA SILVA XAVIER,21 LUCAS GUILHERME ZANCANELLA BERALDO,SP
CJ3484 UNIMED CARATINGA - MG,26368613000170,"R$222.904,35",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,MG
CJ350 INSTITUTO DE ONCO HEMATOLOGIA DE NATAL - RN,41007998000133,"R$108.394,44",ADRIANA PIRES DE ARAUJO,20 MEDIC HOSPITALAR,RN
CJ3508 UNIMED DE TATUI - SP,00006037000470,"R$520.701,34",ANA CAROLINE DA SILVA XAVIER,21 LUCAS GUILHERME ZANCANELLA BERALDO,SP
CJ3510 ONCO HUMANITAS  - VARGINHA - MG,07822118000144,"R$26.942,32",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,MG
CJ352 ICB- INSTITUTO DO CANCER DE BRASILIA - DF,11859927000106,"R$16.700,43",MARIA EDUARDA  SOUZA FARIAS,10 WENDEL- VILARINHO REPRESENTAÇÕES LTDA,DF
CJ3525 SANTA CASA DE MISERICORDIA DE ARARAQUARA - SP,43964931000112,"R$22.712,23",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ3526 HOSPITAL RONDON  - MARECHAL CANDIDO RONDON - PR,81564346000114,"R$33.906,25",Leticia N da Silva,12 VINICIUS- CAMPOS GESTÃO E CONSULTORIA,PR
CJ3527 ONCONOR - PARACATU - MG,15072419000126,"R$195.292,02",MARIA EDUARDA  SOUZA FARIAS,10 WENDEL- VILARINHO REPRESENTAÇÕES LTDA,MG
CJ353 INGOH - INSTITUTO GOIANO DE ONCOLOGIA E HEMATOLOGIA - GOIANIA - GO,01277573000120,"R$4.993.843,68",MARIA EDUARDA  SOUZA FARIAS,10 WENDEL- VILARINHO REPRESENTAÇÕES LTDA,GO
CJ3537 CIP CENTRO DE INFUSOES PACAEMBU - SAO PAULO - SP,08871521000126,"R$17.803,61",BHEATRIZ M BRAND BAPTISTA,13 COMERCIAL CAROLINE SOUSA LTDA,SP
CJ3566 HOSPITAL UNIMED CRICIUMA - SC,82996703000348,"R$1.965.047,90",MATEUS AUGUSTO LEME CRISPIM,23 SETOR SC,SC
CJ358 MEDRADIUS - MACEIO - AL,03866223000124,"R$11.898,73",ADRIANA PIRES DE ARAUJO,20 MEDIC HOSPITALAR,AL
CJ3589 UNIMED DE SAO JOAO DEL REI - MG,25329079000120,"R$32.289,96",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,MG
CJ3595 UNIMED ANDRADAS - MG,00365720000150,"R$42.938,65",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,MG
CJ3596 SAUDE BENEFICENCIA - CAMPINAS - SP,11939445000158,"R$2.023.839,25",BHEATRIZ M BRAND BAPTISTA,13 COMERCIAL CAROLINE SOUSA LTDA,SP
CJ3597 UNIMED VARGINHA - MG,17845504000105,"R$691.288,52",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,MG
CJ360 NEOCLINICA ONCOLOGIA - JUIZ DE FORA - MG,01901633000133,"R$404.237,27",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,MG
CJ3619 UNIMED TRES PONTAS  - MG,64388812000139,"R$88.486,99",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,MG
CJ3622 HOSPITAL DAS NEVES - JOAO PESSOA - PB,01817749000199,"R$1.934,08",ADRIANA PIRES DE ARAUJO,20 MEDIC HOSPITALAR,PB
CJ3628 ONCO D'OR ABC ONCOLOGIA - SAO BERNARDO DO CAMPO  - SP,02383508000141,"R$796,68",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ3630 AMIL ESPACO SAUDE TATUAPE - SAO PAULO - SP,51722957010226,"R$88.583,34",BRUNA FARIA SÁ,13 COMERCIAL CAROLINE SOUSA LTDA,SP
CJ364 OMINT SAUDE - SAO PAULO - SP,44673382000190,"R$8.316.753,21",BHEATRIZ M BRAND BAPTISTA,13 COMERCIAL CAROLINE SOUSA LTDA,SP
CJ3644 HOSPITAL UNIMED - UNIDADE ANCHIETA - JUNDIAI - SP,56727134001216,"R$2.343.503,60",ANA CAROLINE DA SILVA XAVIER,21 LUCAS GUILHERME ZANCANELLA BERALDO,SP
CJ3647 HOSPITAL UNIMED TRES CORACOES - MG,42855999000362,"R$32.706,48",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,MG
CJ3651 UNIMED SERRAS DE MINAS - VIÇOSA - MG,66343534000129,"R$476.453,95",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,MG
CJ3652 HOSPITAL VIVALLE - SAO JOSE DOS CAMPOS - SP,06047087003073,"R$8.471,44",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ3655 C.T.O. - RIBEIRAO PRETO - SP,04125733000103,"R$1.055.870,70",ANA CAROLINE DA SILVA XAVIER,21 LUCAS GUILHERME ZANCANELLA BERALDO,SP
CJ367 ONCOCLINICA - JOAO PESSOA - PB,10757821000120,"R$115.180,86",ADRIANA PIRES DE ARAUJO,20 MEDIC HOSPITALAR,PB
CJ3687 UNIMED DE MOCOCA - SP,00552181000673,"R$469.001,46",ANA CAROLINE DA SILVA XAVIER,21 LUCAS GUILHERME ZANCANELLA BERALDO,SP
CJ3689 UNIMED ALTO SAO FRANCISCO - FORMIGA - MG,42889436000123,"R$573.894,93",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,MG
CJ3691 HOSPITAL UNIMED LITORAL - BALNEARIO CAMBURIU - SC,85377174000392,"R$299.860,67",MATEUS AUGUSTO LEME CRISPIM,23 SETOR SC,SC
CJ3700 HOSPITAL UNIMED UBERABA - MG,17774738001504,"R$965.022,22",MARIA EDUARDA  SOUZA FARIAS,10 WENDEL- VILARINHO REPRESENTAÇÕES LTDA,MG
CJ3703 HOSPITAL LUXEMBURGO - BELO HORIZONTE - MG,17513235000260,"R$1.878.515,25",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,MG
CJ3713 CONSULTORIO UNIMED 24 HORAS - BARRA DO PIRAI - RJ,39210844000526,"R$459.595,25",ADRIANA PIRES DE ARAUJO,24 SANTANA CONSULTORIA EMPRESARIAL LTDA,RJ
CJ372 ONCOLOGIA D'OR CLINICA NITEROI - RJ,00521197000104,"R$337,51",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,RJ
CJ373 ONCOVIDA DE GOIANIA - GO,12117055000165,"R$967.211,77",MARIA EDUARDA  SOUZA FARIAS,10 WENDEL- VILARINHO REPRESENTAÇÕES LTDA,GO
CJ3732 S.O.U SERVICO DE ONCOLOGIA DE UBERABA - MG,02100010000124,"R$696.692,33",MARIA EDUARDA  SOUZA FARIAS,10 WENDEL- VILARINHO REPRESENTAÇÕES LTDA,MG
CJ3737 HOSPITAL E MATERNIDADE SAO JOSE - FRUTAL - MG,20545232000132,"R$99.638,65",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,MG
CJ3744 HOSPITAL SANTA GENOVEVA - UBERLANDIA - MG,18484378000173,"R$107.370,21",MARIA EDUARDA  SOUZA FARIAS,10 WENDEL- VILARINHO REPRESENTAÇÕES LTDA,MG
CJ375 HOSPITAL MARIO LIONI - DUQUE DE CAXIAS - RJ,51722957015538,"R$10.780,99",BRUNA FARIA SÁ,13 COMERCIAL CAROLINE SOUSA LTDA,RJ
CJ3760 CLINICA UNIMED UBERABA - MG,17774738000613,"R$168.992,56",MARIA EDUARDA  SOUZA FARIAS,10 WENDEL- VILARINHO REPRESENTAÇÕES LTDA,MG
CJ3761 CEMED CARE - NITEROI - RJ,07794623004110,"R$71.779,20",BRUNA FARIA SÁ,13 COMERCIAL CAROLINE SOUSA LTDA,RJ
CJ3772 PLAMHUV - VIÇOSA - MG,14408631000159,"R$101.923,13",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,MG
CJ3783 IPC - SAO PAULO - SP,69272466000142,"R$4.182.726,81",BHEATRIZ M BRAND BAPTISTA,13 COMERCIAL CAROLINE SOUSA LTDA,SP
CJ3788 UNIMED DE LORENA COOPERATIVA DE TRABALHO MEDICO - LORENA - SP,48717516000420,"R$21.640,35",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ3803 UNIMED UBERABA - MG,17774738000966,"R$10.031.662,09",MARIA EDUARDA  SOUZA FARIAS,10 WENDEL- VILARINHO REPRESENTAÇÕES LTDA,MG
CJ3805 ESPACO DE SAUDE ONCOLOGIA UNIMED UBERLANDIA - MG,17790718000717,"R$176.069,58",MARIA EDUARDA  SOUZA FARIAS,10 WENDEL- VILARINHO REPRESENTAÇÕES LTDA,MG
CJ3807 CAU CENTRO DE ATENDIMENTO UNIMED  - POÇOS DE CALDAS - MG,41781949001478,"R$1.993.594,07",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,MG
CJ382 QUIMIOCLINIC - FORTALEZA - CE,86750254000142,"R$9.758,72",ADRIANA PIRES DE ARAUJO,20 MEDIC HOSPITALAR,CE
CJ383 HOSPITAL PORTUGUES - RECIFE - PE,10892164000124,"R$133.053,38",ADRIANA PIRES DE ARAUJO,20 MEDIC HOSPITALAR,PE
CJ384 HOSPITAL PORTUGUES - SALVADOR - BA,15166416000151,"R$31.731,58",ADRIANA PIRES DE ARAUJO,20 MEDIC HOSPITALAR,BA
CJ385 REMED MEDICAMENTOS ESPECIAIS - PORTO ALEGRE - RS,12308388000171,"R$2.949,15",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,RS
CJ386 SAMP - VITORIA - ES,02403281000159,"R$25.940,50",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,ES
CJ3866 HOSPITAL E MATERNIDADE UNIMED DE OURINHOS - SP,51427540000359,"R$390.070,47",Vanusa Garcia Da Silva,14 ANDRÉ- AVOC CONSULTORIA,SP
CJ387 SANTA CASA DE MISERICORDIA DE ITABUNA - BA,14349740000142,"R$12.366,75",ADRIANA PIRES DE ARAUJO,20 MEDIC HOSPITALAR,BA
CJ3872 CENTRO DE ONCOLOGIA UNIMED - CHAPECO - SC,85283299000434,"R$1.458.135,98",MATEUS AUGUSTO LEME CRISPIM,23 SETOR SC,SC
CJ3873 ABC DATASAUDE SERVICOS FARMACEUTICOS - HORTOLANDIA - SP,01178574000460,"R$23.793.053,11",MARIA EDUARDA  SOUZA FARIAS,10 WENDEL- VILARINHO REPRESENTAÇÕES LTDA,SP
CJ3874 HOSPITAL UNIMED CIRCUITO DAS AGUAS - SAO LOURENÇO - MG,25471574001906,"R$453.218,84",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,MG
CJ3880 HOSPITAL MATERNIDADE DE CAMPINAS - SP,46043980000100,"R$3.164,48",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ3884 CENTRO MEDICO UNIMED SAO SEBASTIAO DO PARAISO - MG,66453168000241,"R$403.426,63",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,MG
CJ3893 HOSPITAL 10 JULHO - UNIMED DE PINDAMONHANGABA - SP,47565155000996,"R$434.659,89",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,SP
CJ3899 INSTITUTO CAMPOS MAIA - SOROCABA - SP,20469287000100,"R$56.625,88",ANA CAROLINE DA SILVA XAVIER,21 LUCAS GUILHERME ZANCANELLA BERALDO,SP
CJ3907 CTO - TERAPIA ONCOLOGICA DE CATALAO - GO,32311872000167,"R$51.046,88",MARIA EDUARDA  SOUZA FARIAS,10 WENDEL- VILARINHO REPRESENTAÇÕES LTDA,GO
CJ3916 HOSPITAL METROPOLITANO PRO-SAUDE - CORONEL FABRICIANO - MG,24232886018538,"R$9.840,12",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,MG
CJ3921 HOSPITAL DA PLASTICA DE BRASILIA - DF,26308083000174,"R$6.718,14",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,DF
CJ3922 ONCOMEDICA - VITORIA APART HOSPITAL - FILIAL - VITORIA - ES,02209094000724,"R$1.166.574,98",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,ES
CJ3923 PERSONAL ONCOLOGIA DE PRECISAO E PERSONALIZADA  - BELO HORIZONTE - MG,00355436000101,"R$741.558,94",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,MG
CJ3933 VIVER BEM - UNIMED PATOS DE MINAS - MG,38499547000407,"R$5.412.286,14",MARIA EDUARDA  SOUZA FARIAS,10 WENDEL- VILARINHO REPRESENTAÇÕES LTDA,MG
CJ3937 CIAT - CENTRO DE INFUSAO ALTO TIETE - MOJI DAS CRUZES - SP,21925244000155,"R$63.546,42",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ3942 UNIMED DE IBITINGA - OPERADORA - SP,00494870000164,"R$10.093,91",Vanusa Garcia Da Silva,14 ANDRÉ- AVOC CONSULTORIA,SP
CJ3944 HOSPITAL PADRE TIAGO NA PROVIDENCIA DE DEUS - JATAI - GO,53221255005371,"R$222.062,69",MARIA EDUARDA  SOUZA FARIAS,10 WENDEL- VILARINHO REPRESENTAÇÕES LTDA,GO
CJ3950 PHS SAMARITANO SAUDE - CAMPINAS - SP,03011072000122,"R$1.482.333,99",ANA CAROLINE DA SILVA XAVIER,21 LUCAS GUILHERME ZANCANELLA BERALDO,SP
CJ3953 UNIMED DIVINOPOLIS - CENTRO - MG,25250820000162,"R$1.494.036,36",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,MG
CJ396 UNIMED CURITIBA - UNIDADE PADRE GERMANO MAYER - PR,75055772002254,"R$14.656.515,94",Leticia N da Silva,12 VINICIUS- CAMPOS GESTÃO E CONSULTORIA,PR
CJ3962 HOSPITAL CARLOS FERNANDO MALZONI - MATAO - SP,52314861000148,"R$399.267,30",ANA CAROLINE DA SILVA XAVIER,21 LUCAS GUILHERME ZANCANELLA BERALDO,SP
CJ3966 UNIMED VALE DO CARANGOLA - CENTRO - MG,86483542000188,"R$24.842,40",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,MG
CJ3974 HOSPITAL EMILIO CARLOS - CATANDUVA - SP,47074851000908,"R$1.385,12",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ3975 HOSPITAL PADRE ALBINO - CATANDUVA - SP,47074851000819,"R$776.378,69",ANA CAROLINE DA SILVA XAVIER,21 LUCAS GUILHERME ZANCANELLA BERALDO,SP
CJ3976 UNIMED 24H - PRONTO ATENDIMENTO - PARA DE MINAS - MG,42940528000271,"R$1.177.025,12",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,MG
CJ3977 SANTA CASA DE MISERICORDIA DE SANTO AMARO - SP,57038952000111,"R$6.041,43",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ3978 VALE INFUSOES - SAO JOSE DOS CAMPOS - SP,22434322000181,"R$124.887,15",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ398 CENTRO CLINICO UNIMED - SETOR SUL - GOIANIA - GO,02476067000394,"R$2.844.683,22",MARIA EDUARDA  SOUZA FARIAS,10 WENDEL- VILARINHO REPRESENTAÇÕES LTDA,GO
CJ3982 FUNDACAO CENTRO MEDICO DE CAMPINAS - SP,44595700000141,"R$38.085,79",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ3985 ESPACO VIVER BEM UNIMED UBERLANDIA - MG,17790718000636,"R$1.435,46",MARIA EDUARDA  SOUZA FARIAS,10 WENDEL- VILARINHO REPRESENTAÇÕES LTDA,MG
CJ3987 VIVENCE TERAPIA ASSISTIDA - PIRACICABA - SP,34620345000160,"R$111.423,01",ANA CAROLINE DA SILVA XAVIER,21 LUCAS GUILHERME ZANCANELLA BERALDO,SP
CJ3990 SERVICO DE ATENDIMENTO UNIMED - SETOR OESTE - GOIANIA,02476067000203,"R$46.706,35",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,GO
CJ3996 IMUNA - TRES CORAÇOES - MG,50247694000134,"R$188.310,60",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,MG
CJ400 HOSPITAL UNIMED MACEIO - AL,12442737000496,"R$1.685.399,93",ADRIANA PIRES DE ARAUJO,20 MEDIC HOSPITALAR,AL
CJ401 UNIMED NATAL - RN,08380701000610,"R$5.256.535,34",ADRIANA PIRES DE ARAUJO,20 MEDIC HOSPITALAR,RN
CJ4012 HOSPITAL POLICLIN - SAO JOSE DOS CAMPOS - SP,45184066000117,"R$545.179,13",BHEATRIZ M BRAND BAPTISTA,13 COMERCIAL CAROLINE SOUSA LTDA,SP
CJ402 HOSPITAL UNIMED PALMAS - TO,37313475000229,"R$467.546,57",MARIA EDUARDA  SOUZA FARIAS,10 WENDEL- VILARINHO REPRESENTAÇÕES LTDA,TO
CJ4020 HOSPITAL ESTADUAL JAYME SANTOS NEVES - SERRA - ES,28127926000242,"R$52.261,31",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,ES
CJ4023 HOSPITAL SAO LUCAS - MARAU - RS,23199358000190,"R$1.235,24",MATEUS AUGUSTO LEME CRISPIM,15 MARCIA-MNUNES REPRESENTACAO,RS
CJ4025 HOSPITAL ANCHIETA - TAGUATINGA - DF,02560878000107,"R$1.334.591,08",MARIA EDUARDA  SOUZA FARIAS,10 WENDEL- VILARINHO REPRESENTAÇÕES LTDA,DF
CJ4028 UNIMED ANAPOLIS - SETOR JUNDIAI - GO,26629238000760,"R$1.858.619,07",MARIA EDUARDA  SOUZA FARIAS,10 WENDEL- VILARINHO REPRESENTAÇÕES LTDA,GO
CJ403 HOSPITAL UNIMED RECIFE - PE,11214624000470,"R$1.763.080,99",ADRIANA PIRES DE ARAUJO,20 MEDIC HOSPITALAR,PE
CJ4032 SOCIEDADE PORTUGUESA BENEFICENCIA DE SAO CAETANO DO SUL - SP,59307074000118,"R$4.054,20",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ4037 HOSPITAL SAO LUCAS - GOVERNADOR VALADARES - MG,20599890000107,"R$5.009,22",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,MG
CJ4039 HOSPITAL UNIMED ANTONIO GELIS - LINS -SP,71695746000377,"R$1.152.614,02",Vanusa Garcia Da Silva,14 ANDRÉ- AVOC CONSULTORIA,SP
CJ404 UNIMED LESTE FLUMINENSE - NITEROI - RJ,28630531000187,"R$1.680.841,58",ADRIANA PIRES DE ARAUJO,24 SANTANA CONSULTORIA EMPRESARIAL LTDA,RJ
CJ4042 SANTA CASA DE MISERICORDIA DE ITUVERAVA - SP,50304377000102,"R$1.608,52",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ405 UNIMED SERGIPE - ARACAJU - SE,13360276000122,"R$886.057,86",ADRIANA PIRES DE ARAUJO,20 MEDIC HOSPITALAR,SE
CJ4050 HOSPITAL ALEMAO OSWALDO CRUZ - SAO PAULO - SP,60726502000126,"R$25.187,36",BHEATRIZ M BRAND BAPTISTA,13 COMERCIAL CAROLINE SOUSA LTDA,SP
CJ406 UNIMED VALE DO SINOS TORRE I - NOVO HAMBURGO - RS,88258884001444,"R$15.572,76",MATEUS AUGUSTO LEME CRISPIM,15 MARCIA-MNUNES REPRESENTACAO,RS
CJ4060 CASA DE SAUDE IMACULADA CONCEICAO - PATO DE MINAS - MG,23343049000142,"R$19.577,65",MARIA EDUARDA  SOUZA FARIAS,10 WENDEL- VILARINHO REPRESENTAÇÕES LTDA,MG
CJ4066 CASSI - CLINICASSI SAO JOSE DO RIO PRETO - SP,33719485004033,"R$2.822.556,93",BHEATRIZ M BRAND BAPTISTA,7 779 CAIO LEME DE SOUZA TIROTI,SP
CJ4069 SANTA CASA DE MONTE ALTO - SP,52852100000140,"R$84.900,61",Vanusa Garcia Da Silva,14 ANDRÉ- AVOC CONSULTORIA,SP
CJ4071 HOSPITAL ANNA NERY - BRASILIA - DF,43181280000194,"R$12.946,32",MARIA EDUARDA  SOUZA FARIAS,10 WENDEL- VILARINHO REPRESENTAÇÕES LTDA,DF
CJ4073 MEDSENIOR BRASILIA - DF,31466949001853,"R$2.430.069,78",Vanusa Garcia Da Silva,7 779 CAIO LEME DE SOUZA TIROTI,DF
CJ4078 NOVITA HOME CARE - BRASILIA - DF,13967394000101,"R$2.235,68",MARIA EDUARDA  SOUZA FARIAS,10 WENDEL- VILARINHO REPRESENTAÇÕES LTDA,DF
CJ408 HOSPITAL SANTA CECILIA - VOLTA REDONDA - RJ,07265515000758,"R$113.926,63",ADRIANA PIRES DE ARAUJO,24 SANTANA CONSULTORIA EMPRESARIAL LTDA,RJ
CJ4081 HOSPITAL SAO MARCOS DE UBERABA - MG,25431834000182,"R$26.938,22",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,MG
